ID	i1	i2	i3	i4	i5	i6	i7	i8	i9	i0	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	i51	i52	i53	i54	i55	i56	i57	i58	i59	i60
256491	1	1	1	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	1
256501	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1
256511	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0
256521	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1
256531	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1
256541	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1
256551	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1
256561	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0
256571	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0
256581	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1
256591	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	1
256601	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1
256611	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1
256621	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1
256631	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1
256641	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1
256651	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1
256661	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1
256671	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0
256681	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0
256691	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1
256701	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1
256711	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1
256721	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1
256731	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
256741	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1
256751	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1
256761	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1
256771	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
256781	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1
256791	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1
256801	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1
256811	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
256821	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1
256831	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1
256841	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
256851	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1
256861	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1
256871	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1
256881	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0	1	1
256891	1	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1
256901	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
256911	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
256921	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1
256931	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1
256941	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
256951	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1
256961	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1
256971	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1
256981	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0
256991	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0
257001	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1
257011	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1
257021	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1
257031	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1
257041	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0
257051	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
257061	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1
257071	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1
257081	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1
257091	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1
257101	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
257111	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1
257121	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1
257131	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1
257141	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	0
257151	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1
257161	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1
257171	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1
257181	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1
257191	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1
257201	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1
257211	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1
257221	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1
257231	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1
257241	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1
257251	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1
257261	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1
257271	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1
257281	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1
257291	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1
257301	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1
257311	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0
257321	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	0
257331	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1
257341	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
257351	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1
257361	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
257371	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1
257381	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1
257391	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
257401	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1
257411	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	1
257421	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1
257431	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1
257441	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1
257451	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1
257461	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1
257471	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1
257481	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0
257491	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0
257501	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1
257511	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	1
257521	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1
257531	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1
257541	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1
257551	1	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1
257561	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1
257571	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
257581	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1
257591	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
257601	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0
