ID	FormA1	FormA2	FormA3	FormA4	FormA5	FormA6	FormA7	FormA8	FormA9	FormA10	FormA11	FormA12	FormA13	FormA14	FormA15	FormA16	FormA17	FormA18	FormA19	FormA20	FormA21	FormA22	FormA23	FormA24	FormA25	FormA26	FormA27	FormA28	FormA29	FormA30	FormB1	FormB2	FormB3	FormB4	FormB5	FormB6	FormB7	FormB8	FormB9	FormB10	FormB11	FormB12	FormB13	FormB14	FormB15	FormB16	FormB17	FormB18	FormB19	FormB20	FormB21	FormB22	FormB23	FormB24	FormB25	FormB26	FormB27	FormB28	FormB29	FormB30
175811	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0
175821	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1
175831	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0
175841	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1
175851	0	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0
175861	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0
175871	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
175881	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
175891	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0
175901	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1
175911	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0
175921	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1
175931	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0
175941	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0
175951	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0
175961	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1
175971	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0
175981	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0
175991	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0
176001	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1
176011	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
176021	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0
176031	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1
176041	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	0
176051	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0
176061	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1
176071	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0
176081	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0
176091	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1
176101	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0
176111	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0
176121	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0
176131	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1
176141	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0
176151	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1
176161	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0
176171	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0
176181	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0
176191	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
176201	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0
176211	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0
176221	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0
176231	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0
176241	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1
176251	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0
176261	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1
176271	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1
176281	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0
176291	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
176301	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1
176311	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0
176321	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1
176331	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1
176341	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1
176351	1	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0
176361	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0
176371	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1
176381	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0
176391	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1
176401	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
176411	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1
176421	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0
176431	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
176441	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1
176451	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1
176461	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0
176471	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1
176481	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	1
176491	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
176501	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0
176511	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0
176521	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0
176531	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1
176541	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0
176551	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1
176561	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0
176571	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0
176581	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
176591	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0
176601	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0
176611	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1
176621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
176631	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0
176641	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1
176651	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0
176661	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1
176671	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
176681	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0
176691	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
176701	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0
176711	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1
176721	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0
176731	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0
176741	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0
176751	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1
176761	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
176771	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1
176781	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0
176791	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
176801	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0
176811	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1
176821	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1
176831	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0
176841	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0
176851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0
176861	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
176871	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0
176881	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1
176891	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
176901	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
176911	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0
